eventDate,cleanDate,sport,sportSlug,levelSlug,levelLabel,eventTime,homeOrAway,vsOrAt,opponent,opponentMascot,opponentComplete,location,isCancelled,isTimeTBD,postSlug,posterFile,eventId
2025-12-07,12/07,Girls Wrestling,girls-wrestling,varsity,Varsity,09:00 AM,Away,@,Mike Fording Invitational,,Mike Fording Invitational,Brush High School,false,false,2025-12-07_girls-wrestling,2025-12-07_girls-wrestling.jpg,47d296d1-6836-4968-a68e-bd085f4f574f
2025-12-21,12/21,Girls Wrestling,girls-wrestling,varsity,Varsity,10:00 AM,Away,@,Hubbard,Eagles,Hubbard Eagles,Hubbard High School,false,false,2025-12-21_girls-wrestling,2025-12-21_girls-wrestling.jpg,43eaa0cf-1efb-4e0e-bcdd-8d675d4ff183
2025-12-28,12/28,Girls Wrestling,girls-wrestling,varsity,Varsity,09:00 AM,Away,@,East Liverpool Tournament,,East Liverpool Tournament,East Liverpool High School,false,false,2025-12-28_girls-wrestling,2025-12-28_girls-wrestling.jpg,0d799c01-6634-428d-8d50-ff80117da390
2026-01-02,01/02,Girls Wrestling,girls-wrestling,varsity,Varsity,02:00 PM,Away,@,Fitch Girls Invitational,,Fitch Girls Invitational,Austintown Fitch High School,false,false,2026-01-02_girls-wrestling,2026-01-02_girls-wrestling.jpg,c0a900f5-915c-487c-9cca-31a70c2c7fb3
2026-01-17,01/17,Girls Wrestling,girls-wrestling,varsity,Varsity,09:00 AM,Away,@,Top Gun Invitational,,Top Gun Invitational,Alliance High School,false,false,2026-01-17_girls-wrestling,2026-01-17_girls-wrestling.jpg,23e68bd2-af2d-40d0-85ee-f69e12ad4eb0
2026-02-08,02/08,Girls Wrestling,girls-wrestling,varsity,Varsity,09:30 AM,Away,@,Nordonia Girls Invitational,,Nordonia Girls Invitational,Nordonia High School,false,false,2026-02-08_girls-wrestling,2026-02-08_girls-wrestling.jpg,943858f3-c53a-411d-8d8b-e63eb28784b4
2026-02-21,02/21,Girls Wrestling,girls-wrestling,varsity,Varsity,09:00 AM,Away,@,Carrollton Invitational,,Carrollton Invitational,Carrollton High School,false,false,2026-02-21_girls-wrestling,2026-02-21_girls-wrestling.jpg,f63d5bd0-cae5-48ec-a48e-ff64bfb6ad63
