eventDate,cleanDate,season,sport,sportSlug,levelSlug,levelLabel,eventTime,homeOrAway,vsOrAt,opponent,opponentMascot,opponentComplete,location,eventType,isCancelled,isPostponed,isTimeTBD,conferenceGame,homeScore,awayScore,result,postSlug,posterFile,eventId
2025-09-08,09/08,2025,Volleyball,volleyball,varsity,Varsity,07:00 PM,Away,'@,Boardman,Spartans,Boardman Spartans,Boardman High School,Game,false,false,false,false,,,,2025-09-08_volleyball,2025-09-08_volleyball.jpg,a242cd77-a73d-40c5-93aa-62efdfaaf9be
2025-09-09,09/09,2025,Volleyball,volleyball,varsity,Varsity,07:00 PM,Home,vs,Struthers,Wildcats,Struthers Wildcats,Poland Seminary High School,Game,false,false,false,true,,,,2025-09-09_volleyball,2025-09-09_volleyball.jpg,fb28ecde-82a1-4d54-9b64-6257bdf462b4
2025-09-11,09/11,2025,Volleyball,volleyball,varsity,Varsity,07:00 PM,Away,'@,Niles,Red Dragons,Niles Red Dragons,Niles McKinley High School,Game,false,false,false,true,,,,2025-09-11_volleyball,2025-09-11_volleyball.jpg,273ee225-9b2a-4d4a-972e-a412ebefcade
2025-09-15,09/15,2025,Volleyball,volleyball,varsity,Varsity,07:00 PM,Home,vs,United,Golden Eagles,United Golden Eagles,Poland Seminary High School,Game,false,false,false,false,,,,2025-09-15_volleyball,2025-09-15_volleyball.jpg,f554cdd4-d620-40c2-8135-689a83616961
2025-09-16,09/16,2025,Volleyball,volleyball,varsity,Varsity,07:00 PM,Home,vs,South Range,Raiders,South Range Raiders,Poland Seminary High School,Game,false,false,false,true,,,,2025-09-16_volleyball,2025-09-16_volleyball.jpg,8110491e-6d9a-4ae5-9947-557d495dcdbf
2025-09-18,09/18,2025,Volleyball,volleyball,varsity,Varsity,07:00 PM,Away,'@,Lakeview,Bulldogs,Lakeview Bulldogs,Lakeview High School,Game,false,false,false,true,,,,2025-09-18_volleyball,2025-09-18_volleyball.jpg,8f37f312-4d3e-4f1f-a772-312be49d47eb
2025-09-22,09/22,2025,Volleyball,volleyball,varsity,Varsity,07:00 PM,Home,vs,Columbiana,Clippers,Columbiana Clippers,Poland Seminary High School,Game,false,false,false,false,,,,2025-09-22_volleyball,2025-09-22_volleyball.jpg,b4913eeb-d305-46ea-906c-8df854245f86
2025-09-23,09/23,2025,Volleyball,volleyball,varsity,Varsity,07:00 PM,Home,vs,Girard,Indians,Girard Indians,Poland Seminary High School,Game,false,false,false,true,,,,2025-09-23_volleyball,2025-09-23_volleyball.jpg,e1ca5f30-2ab0-4615-8064-990c86fd0e2c
2025-09-25,09/25,2025,Volleyball,volleyball,varsity,Varsity,07:00 PM,Home,vs,Hubbard,Eagles,Hubbard Eagles,Poland Seminary High School,Game,false,false,false,true,,,,2025-09-25_volleyball,2025-09-25_volleyball.jpg,11c54a03-2dee-4f6a-88d9-260b3278d378
2025-09-29,09/29,2025,Volleyball,volleyball,varsity,Varsity,07:00 PM,Home,vs,Chaney,Cowboys,Chaney Cowboys,Poland Seminary High School,Game,false,false,false,false,,,,2025-09-29_volleyball,2025-09-29_volleyball.jpg,395a0211-7e9c-4f17-8240-b10429b2ae7b
2025-10-02,10/02,2025,Volleyball,volleyball,varsity,Varsity,07:00 PM,Away,'@,Struthers,Wildcats,Struthers Wildcats,Struthers High School,Game,false,false,false,true,,,,2025-10-02_volleyball,2025-10-02_volleyball.jpg,6dab7769-fbc0-4f98-a774-c5d5efdbf435
2025-10-06,10/06,2025,Volleyball,volleyball,varsity,Varsity,07:00 PM,Away,'@,Springfield,Tigers,Springfield Tigers,Springfield High School,Game,false,false,false,false,,,,2025-10-06_volleyball,2025-10-06_volleyball.jpg,9ff8108c-25d5-4b3d-81c9-54378605ec58
2025-10-09,10/09,2025,Volleyball,volleyball,varsity,Varsity,07:00 PM,Home,vs,Howland,Tigers,Howland Tigers,Poland Seminary High School,Game,false,false,false,false,,,,2025-10-09_volleyball,2025-10-09_volleyball.jpg,527aa34a-ce5f-4fe5-bac9-531c8afbbb99
2025-10-16,10/16,2025,Volleyball,volleyball,varsity,Varsity,05:00 PM,Away,'@,Sectional Tournament,,Sectional Tournament,Tuslaw High School,Game,false,false,false,false,,,,2025-10-16_volleyball,2025-10-16_volleyball.jpg,c9c43451-15d3-4be6-b9c6-52bc6ca0ed80
2025-11-10,11/10,2025,Volleyball,volleyball,varsity,Varsity,06:00 PM,Home,vs,Volleyball Banquet,,Volleyball Banquet,Poland Seminary High School,Game,false,false,false,false,,,,2025-11-10_volleyball,2025-11-10_volleyball.jpg,410fb093-9aab-4c41-8c72-2ffbba2b1e79
2026-04-21,04/21,2025,Volleyball,volleyball,varsity,Varsity,04:00 PM,Home,vs,Practice: Open Gym,,Practice: Open Gym,Poland Seminary High School,Practice,false,false,false,false,,,,2026-04-21_volleyball,2026-04-21_volleyball.jpg,c5d60bac-e64d-4929-9878-d847dcdd9c64
2026-04-28,04/28,2025,Volleyball,volleyball,varsity,Varsity,04:00 PM,Home,vs,Practice: Open Gym,,Practice: Open Gym,Poland Seminary High School,Practice,false,false,false,false,,,,2026-04-28_volleyball,2026-04-28_volleyball.jpg,3a028156-e157-4831-ae2d-01daa93e4f0b
2026-08-24,08/24,2026,Volleyball,volleyball,varsity,Varsity,07:00 PM,Home,vs,Campbell,Red Devils,Campbell Red Devils,Poland Seminary High School,Game,false,false,false,false,,,,2026-08-24_volleyball,2026-08-24_volleyball.jpg,ec820665-ff3c-4540-96cf-009e98eba533
2026-08-25,08/25,2026,Volleyball,volleyball,varsity,Varsity,07:00 PM,Away,'@,Lakeview,Bulldogs,Lakeview Bulldogs,Lakeview High School,Game,false,false,false,true,,,,2026-08-25_volleyball,2026-08-25_volleyball.jpg,30e396ad-1fae-43a7-bdac-60723b64cc4f
2026-08-27,08/27,2026,Volleyball,volleyball,varsity,Varsity,07:00 PM,Home,vs,South Range,Raiders,South Range Raiders,Poland Seminary High School,Game,false,false,false,true,,,,2026-08-27_volleyball,2026-08-27_volleyball.jpg,421f7dc6-028c-41c9-99f3-86e1f2ffa185
2026-08-31,08/31,2026,Volleyball,volleyball,varsity,Varsity,07:00 PM,Away,'@,Howland,Tigers,Howland Tigers,Howland High School,Game,false,false,false,false,,,,2026-08-31_volleyball,2026-08-31_volleyball.jpg,1853f3d7-8122-4c6f-b504-354e260e9764
2026-09-01,09/01,2026,Volleyball,volleyball,varsity,Varsity,07:00 PM,Home,vs,Girard,Indians,Girard Indians,Poland Seminary High School,Game,false,false,false,true,,,,2026-09-01_volleyball,2026-09-01_volleyball.jpg,e5736122-6e15-4651-86de-d98a4e8bbba3
2026-09-03,09/03,2026,Volleyball,volleyball,varsity,Varsity,06:30 PM,Away,'@,Hubbard,Eagles,Hubbard Eagles,Hubbard High School,Game,false,false,false,true,,,,2026-09-03_volleyball,2026-09-03_volleyball.jpg,f09aecf9-f738-4d87-8aae-c476719e0ba3
2026-09-08,09/08,2026,Volleyball,volleyball,varsity,Varsity,07:00 PM,Home,vs,Boardman,Spartans,Boardman Spartans,Poland Seminary High School,Game,false,false,false,false,,,,2026-09-08_volleyball,2026-09-08_volleyball.jpg,332dcfbe-d3c5-44c3-b1cb-684cfee382c8
2026-09-10,09/10,2026,Volleyball,volleyball,varsity,Varsity,07:00 PM,Home,vs,Struthers,Wildcats,Struthers Wildcats,Poland Seminary High School,Game,false,false,false,true,,,,2026-09-10_volleyball,2026-09-10_volleyball.jpg,51313b94-e6e1-4e01-ba8f-be32828f6fd7
2026-09-14,09/14,2026,Volleyball,volleyball,varsity,Varsity,07:00 PM,Away,'@,United,Golden Eagles,United Golden Eagles,United High School,Game,false,false,false,false,,,,2026-09-14_volleyball,2026-09-14_volleyball.jpg,3f9a0add-6097-483b-bf46-e650e1c17f6c
2026-09-15,09/15,2026,Volleyball,volleyball,varsity,Varsity,07:00 PM,Away,'@,Niles,Red Dragons,Niles Red Dragons,Niles McKinley High School,Game,false,false,false,true,,,,2026-09-15_volleyball,2026-09-15_volleyball.jpg,1ae10c22-448a-46b2-b00c-eee24ed2b9b4
2026-09-17,09/17,2026,Volleyball,volleyball,varsity,Varsity,07:00 PM,Home,vs,Lakeview,Bulldogs,Lakeview Bulldogs,Poland Seminary High School,Game,false,false,false,true,,,,2026-09-17_volleyball,2026-09-17_volleyball.jpg,dc025fc6-0f38-4efd-a72e-c1d5dd6ced00
2026-09-21,09/21,2026,Volleyball,volleyball,varsity,Varsity,07:00 PM,Home,vs,Canfield,Cardinals,Canfield Cardinals,Poland Seminary High School,Game,false,false,false,false,,,,2026-09-21_volleyball,2026-09-21_volleyball.jpg,a3d208f9-10ee-4597-807e-41b621ef04e3
2026-09-22,09/22,2026,Volleyball,volleyball,varsity,Varsity,07:00 PM,Away,'@,South Range,Raiders,South Range Raiders,South Range High School,Game,false,false,false,true,,,,2026-09-22_volleyball,2026-09-22_volleyball.jpg,f30aacae-6681-4e7d-961a-99c596e1f013
2026-09-24,09/24,2026,Volleyball,volleyball,varsity,Varsity,07:00 PM,Away,'@,Girard,Indians,Girard Indians,Girard Sr High School,Game,false,false,false,true,,,,2026-09-24_volleyball,2026-09-24_volleyball.jpg,fb9576c1-b385-4cda-bc9f-89feea4755e7
2026-09-28,09/28,2026,Volleyball,volleyball,varsity,Varsity,07:00 PM,Away,'@,Champion,Golden Flashes,Champion Golden Flashes,Champion High School,Game,false,false,false,false,,,,2026-09-28_volleyball,2026-09-28_volleyball.jpg,d77fb5a6-bf8c-4936-99b9-ad45ebe673bd
2026-09-29,09/29,2026,Volleyball,volleyball,varsity,Varsity,06:30 PM,Home,vs,Hubbard,Eagles,Hubbard Eagles,Poland Seminary High School,Game,false,false,false,true,,,,2026-09-29_volleyball,2026-09-29_volleyball.jpg,b4f53dff-f2d5-443b-91d2-c575d0160de0
2026-10-05,10/05,2026,Volleyball,volleyball,varsity,Varsity,07:00 PM,Home,vs,Springfield,Tigers,Springfield Tigers,Poland Seminary High School,Game,false,false,false,false,,,,2026-10-05_volleyball,2026-10-05_volleyball.jpg,672f3d70-4a54-4d45-9ee0-f9768018839d
2026-10-06,10/06,2026,Volleyball,volleyball,varsity,Varsity,07:00 PM,Away,'@,Struthers,Wildcats,Struthers Wildcats,Struthers High School,Game,false,false,false,true,,,,2026-10-06_volleyball,2026-10-06_volleyball.jpg,d6137cdc-5bb9-403b-aff3-657a07f344e7
2026-10-08,10/08,2026,Volleyball,volleyball,varsity,Varsity,07:00 PM,Home,vs,Niles,Red Dragons,Niles Red Dragons,Poland Seminary High School,Game,false,false,false,true,,,,2026-10-08_volleyball,2026-10-08_volleyball.jpg,ef21cdce-d6e4-42bd-886d-3bd3f713f5b5
2026-10-10,10/10,2026,Volleyball,volleyball,varsity,Varsity,11:30 AM,Away,'@,Columbiana,Clippers,Columbiana Clippers,Columbiana High School,Game,false,false,false,false,,,,2026-10-10_volleyball,2026-10-10_volleyball.jpg,8f29483c-9a91-42a7-b646-9a9fea012d93
