eventDate,cleanDate,season,seasonType,sport,sportSlug,gender,levelSlug,levelLabel,teamSlug,eventTime,homeOrAway,vsOrAt,opponent,opponentMascot,opponentComplete,location,eventType,isCancelled,isPostponed,isTimeTBD,conferenceGame,postSlug,posterFile,eventId
2025-09-11,09/11,2025,Fall,Football,football,Boys,7th,7th Grade,football-7th-grade,04:30 PM,Away,'@,Canfield,Cardinals,Canfield Cardinals,CANFIELD VILLAGE MIDDLE SCHOOL,Game,false,false,false,false,2025-09-11_7th_football,2025-09-11_7th_football.jpg,9636624c-72c1-4248-a945-cd79f2c7582e
2025-09-15,09/15,2025,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,South Range,Raiders,South Range Raiders,Poland Middle School,Game,false,false,false,true,2025-09-15_7th_volleyball,2025-09-15_7th_volleyball.jpg,f72756ef-b60d-406e-9c45-2b5ecc85d9c9
2025-09-17,09/17,2025,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,Lakeview,Bulldogs,Lakeview Bulldogs,Poland Middle School,Game,false,false,false,true,2025-09-17_7th_volleyball,2025-09-17_7th_volleyball.jpg,100d3ca1-5b41-4933-9cd4-858890ba99d6
2025-09-22,09/22,2025,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,Girard Sr High School,,Girard Sr High School,Poland Middle School,Game,false,false,false,false,2025-09-22_7th_volleyball,2025-09-22_7th_volleyball.jpg,8eb9899d-8cd9-4d8d-a163-fc6b0ec8eccb
2025-09-24,09/24,2025,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,Hubbard,Eagles,Hubbard Eagles,Poland Middle School,Game,false,false,false,true,2025-09-24_7th_volleyball,2025-09-24_7th_volleyball.jpg,bc221c68-5ed1-4f91-877b-13eb8e3849d4
2025-09-25,09/25,2025,Fall,Football,football,Boys,7th,7th Grade,football-7th-grade,06:00 PM,Away,'@,South Range,Raiders,South Range Raiders,South Range Middle School,Game,false,false,false,true,2025-09-25_7th_football,2025-09-25_7th_football.jpg,caabd443-75c4-493b-a044-c972b086ae5c
2025-09-29,09/29,2025,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Away,'@,Boardman,Spartans,Boardman Spartans,Boardman Center Intermediate,Game,false,false,false,false,2025-09-29_7th_volleyball,2025-09-29_7th_volleyball.jpg,e40ce896-03b6-4615-976b-97788beacb4d
2025-10-01,10/01,2025,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Away,'@,Struthers,Wildcats,Struthers Wildcats,STRUTHERS MIDDLE SCHOOL,Game,false,false,false,true,2025-10-01_7th_volleyball,2025-10-01_7th_volleyball.jpg,d8d1fe1f-2ab6-40e6-b936-41d1354ff8eb
2025-10-01,10/01,2025,Fall,Football,football,Boys,7th,7th Grade,football-7th-grade,05:00 PM,Home,vs,Niles,Red Dragons,Niles Red Dragons,Poland Seminary High School,Game,false,false,false,true,2025-10-01_7th_football,2025-10-01_7th_football.jpg,cccc2503-be16-43ab-9873-ed988a8e3893
2025-10-06,10/06,2025,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,Lakeview,Bulldogs,Lakeview Bulldogs,Poland Middle School,Game,false,false,false,true,2025-10-06_7th_volleyball,2025-10-06_7th_volleyball.jpg,02e2c982-aa1e-4727-9647-cac82c59eb3b
2025-10-08,10/08,2025,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:30 PM,Home,vs,NE 8 Championship,,NE 8 Championship,Poland Middle School,Game,false,false,false,false,2025-10-08_7th_volleyball,2025-10-08_7th_volleyball.jpg,f88cb2e7-7869-4109-b811-9b62e6860534
2025-10-08,10/08,2025,Fall,Football,football,Boys,7th,7th Grade,football-7th-grade,05:30 PM,Away,'@,Beaver Local,Beavers,Beaver Local Beavers,BEAVER LOCAL MIDDLE SCHOOL,Game,false,false,false,false,2025-10-08_7th_football,2025-10-08_7th_football.jpg,b037a0c7-f0a3-427d-baff-24bfe26492f5
2025-11-03,11/03,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,7th,7th Grade,boys-basketball-7th-grade,05:00 PM,Home,vs,7th grade boys basketball tryouts,,7th grade boys basketball tryouts,Poland Middle School,Game,false,false,false,false,2025-11-03_7th_boys-basketball,2025-11-03_7th_boys-basketball.jpg,07e4f8c5-1931-45d2-bcc6-5bc31318c49e
2025-11-04,11/04,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,7th,7th Grade,boys-basketball-7th-grade,05:00 PM,Home,vs,7th grade boys basketball tryouts,,7th grade boys basketball tryouts,Poland Middle School,Game,false,false,false,false,2025-11-04_7th_boys-basketball,2025-11-04_7th_boys-basketball.jpg,79e82eb8-9fcb-4fbe-b3d2-fbca63c32a25
2025-11-05,11/05,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,7th,7th Grade,boys-basketball-7th-grade,05:00 PM,Home,vs,7th grade boys basketball tryouts,,7th grade boys basketball tryouts,Poland Middle School,Game,false,false,false,false,2025-11-05_7th_boys-basketball,2025-11-05_7th_boys-basketball.jpg,8d619409-2458-4b06-b1d5-5a786fae1d1a
2025-11-19,11/19,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,7th,7th Grade,boys-basketball-7th-grade,05:00 PM,Home,vs,Warren G Harding High School,,Warren G Harding High School,Poland Middle School,Game,false,false,false,false,2025-11-19_7th_boys-basketball,2025-11-19_7th_boys-basketball.jpg,e0df71fc-2f41-4b01-ba03-efd380a63588
2025-11-25,11/25,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,7th,7th Grade,boys-basketball-7th-grade,05:30 PM,Home,vs,Howland High School,,Howland High School,Poland Middle School,Scrimmage,false,false,false,false,2025-11-25_7th_boys-basketball,2025-11-25_7th_boys-basketball.jpg,b34d90ab-d165-4f98-8279-3feae051a0b7
2025-12-03,12/03,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,7th,7th Grade,boys-basketball-7th-grade,05:00 PM,Home,vs,Hubbard,Eagles,Hubbard Eagles,Poland Middle School,Game,false,false,false,true,2025-12-03_7th_boys-basketball,2025-12-03_7th_boys-basketball.jpg,6d5fcea4-097c-4a10-b760-b88707dee62e
2025-12-03,12/03,2025-2026,Winter,Girls Basketball,girls-basketball,Girls,7th,7th Grade,girls-basketball-7th-grade,05:00 PM,Away,'@,Hubbard,Eagles,Hubbard Eagles,Hubbard MS,Game,false,false,false,true,2025-12-03_7th_girls-basketball,2025-12-03_7th_girls-basketball.jpg,2145f262-83d6-4542-b7a2-e073f07e2e99
2025-12-08,12/08,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,7th,7th Grade,boys-basketball-7th-grade,05:00 PM,Away,'@,Boardman,Spartans,Boardman Spartans,GLENWOOD MIDDLE SCHOOL,Game,false,false,false,false,2025-12-08_7th_boys-basketball,2025-12-08_7th_boys-basketball.jpg,1da0cf63-fd86-4f13-96c5-cd9fdb864d1f
2025-12-10,12/10,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,7th,7th Grade,boys-basketball-7th-grade,05:00 PM,Home,vs,South Range,Raiders,South Range Raiders,Poland Middle School,Game,false,false,false,true,2025-12-10_7th_boys-basketball,2025-12-10_7th_boys-basketball.jpg,5d1b03d4-8cea-494f-aed8-2c4630d77466
2025-12-10,12/10,2025-2026,Winter,Girls Basketball,girls-basketball,Girls,7th,7th Grade,girls-basketball-7th-grade,05:00 PM,Away,'@,South Range,Raiders,South Range Raiders,South Range Middle School,Game,false,false,false,true,2025-12-10_7th_girls-basketball,2025-12-10_7th_girls-basketball.jpg,2efdfde5-8707-42a1-9320-e3a8987a5cd2
2025-12-15,12/15,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,7th,7th Grade,boys-basketball-7th-grade,05:00 PM,Away,'@,Girard Sr High School,,Girard Sr High School,Girard Sr High School,Game,false,false,false,false,2025-12-15_7th_boys-basketball,2025-12-15_7th_boys-basketball.jpg,b25686d8-0dd8-4569-ab4b-b2b18b0c0291
2025-12-15,12/15,2025-2026,Winter,Girls Basketball,girls-basketball,Girls,7th,7th Grade,girls-basketball-7th-grade,05:00 PM,Home,vs,Girard Sr High School,,Girard Sr High School,Poland Middle School,Game,false,false,false,false,2025-12-15_7th_girls-basketball,2025-12-15_7th_girls-basketball.jpg,9c98bc9d-1ea3-4f4c-8b3a-2a1c1b2c3113
2025-12-17,12/17,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,7th,7th Grade,boys-basketball-7th-grade,05:00 PM,Away,'@,Niles,Red Dragons,Niles Red Dragons,Niles Middle School,Game,false,false,false,true,2025-12-17_7th_boys-basketball,2025-12-17_7th_boys-basketball.jpg,3c3d10f9-c4c9-4d87-a22c-b6c6a1b5362e
2025-12-17,12/17,2025-2026,Winter,Girls Basketball,girls-basketball,Girls,7th,7th Grade,girls-basketball-7th-grade,05:00 PM,Home,vs,Niles,Red Dragons,Niles Red Dragons,Poland Middle School,Game,false,false,false,true,2025-12-17_7th_girls-basketball,2025-12-17_7th_girls-basketball.jpg,bf651ae2-a777-4f2a-8576-53198d22770d
2025-12-18,12/18,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,7th,7th Grade,boys-basketball-7th-grade,05:30 PM,Away,'@,Canfield High School,,Canfield High School,Canfield High School,Game,false,false,false,false,2025-12-18_7th_boys-basketball,2025-12-18_7th_boys-basketball.jpg,c7803abc-2cac-4a07-9849-7963b956649e
2026-01-05,01/05,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,7th,7th Grade,boys-basketball-7th-grade,05:00 PM,Away,'@,Lakeview,Bulldogs,Lakeview Bulldogs,LAKEVIEW MIDDLE SCHOOL,Game,false,false,false,true,2026-01-05_7th_boys-basketball,2026-01-05_7th_boys-basketball.jpg,4a7ffccb-92d5-4a40-992c-6076006458e5
2026-01-05,01/05,2025-2026,Winter,Girls Basketball,girls-basketball,Girls,7th,7th Grade,girls-basketball-7th-grade,05:00 PM,Home,vs,Lakeview,Bulldogs,Lakeview Bulldogs,Poland Middle School,Game,false,false,false,true,2026-01-05_7th_girls-basketball,2026-01-05_7th_girls-basketball.jpg,d695de0d-dbe1-4a47-b062-8da7c487199e
2026-01-07,01/07,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,7th,7th Grade,boys-basketball-7th-grade,05:00 PM,Home,vs,Struthers,Wildcats,Struthers Wildcats,Poland Middle School,Game,false,false,false,true,2026-01-07_7th_boys-basketball,2026-01-07_7th_boys-basketball.jpg,5cb36a11-45f8-4f9f-8bb8-c307c9d08fef
2026-01-12,01/12,2025-2026,Winter,Girls Basketball,girls-basketball,Girls,7th,7th Grade,girls-basketball-7th-grade,05:00 PM,Home,vs,Boardman,Spartans,Boardman Spartans,Poland Middle School,Game,false,false,false,false,2026-01-12_7th_girls-basketball,2026-01-12_7th_girls-basketball.jpg,4f85a2a2-7c06-464a-b0ef-cf6d075fb2a8
2026-01-14,01/14,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,7th,7th Grade,boys-basketball-7th-grade,05:00 PM,Away,'@,Hubbard,Eagles,Hubbard Eagles,Hubbard MS,Game,false,false,false,true,2026-01-14_7th_boys-basketball,2026-01-14_7th_boys-basketball.jpg,ae1bef88-5b5a-4b1e-a4b4-c7c2def517af
2026-01-14,01/14,2025-2026,Winter,Girls Basketball,girls-basketball,Girls,7th,7th Grade,girls-basketball-7th-grade,05:00 PM,Home,vs,Hubbard,Eagles,Hubbard Eagles,Poland Middle School,Game,false,false,false,true,2026-01-14_7th_girls-basketball,2026-01-14_7th_girls-basketball.jpg,0d113802-49b0-4338-9eab-7110bf566264
2026-01-15,01/15,2025-2026,Winter,Girls Basketball,girls-basketball,Girls,7th,7th Grade,girls-basketball-7th-grade,05:00 PM,Home,vs,Canfield High School,,Canfield High School,Poland Middle School,Game,false,false,false,false,2026-01-15_7th_girls-basketball,2026-01-15_7th_girls-basketball.jpg,f2c97894-90a8-48a2-8eff-6e8e7f21f57e
2026-01-21,01/21,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,7th,7th Grade,boys-basketball-7th-grade,05:00 PM,Away,'@,South Range,Raiders,South Range Raiders,South Range Middle School,Game,false,false,false,true,2026-01-21_7th_boys-basketball,2026-01-21_7th_boys-basketball.jpg,e702f165-b3d7-4db8-85e5-e693791cd14e
2026-01-21,01/21,2025-2026,Winter,Girls Basketball,girls-basketball,Girls,7th,7th Grade,girls-basketball-7th-grade,05:00 PM,Home,vs,South Range,Raiders,South Range Raiders,Poland Middle School,Game,false,false,false,true,2026-01-21_7th_girls-basketball,2026-01-21_7th_girls-basketball.jpg,1c21627f-ee4c-4c3e-9e13-e611114d05aa
2026-02-02,02/02,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,7th,7th Grade,boys-basketball-7th-grade,05:00 PM,Home,vs,Lakeview,Bulldogs,Lakeview Bulldogs,Poland Middle School,Game,false,false,false,true,2026-02-02_7th_boys-basketball,2026-02-02_7th_boys-basketball.jpg,bb62dfe7-c624-4ac4-9192-4cd07cb2252f
2026-02-02,02/02,2025-2026,Winter,Girls Basketball,girls-basketball,Girls,7th,7th Grade,girls-basketball-7th-grade,05:00 PM,Away,'@,Lakeview,Bulldogs,Lakeview Bulldogs,LAKEVIEW MIDDLE SCHOOL,Game,false,false,false,true,2026-02-02_7th_girls-basketball,2026-02-02_7th_girls-basketball.jpg,103fc6cf-aebc-4e88-919b-c1e6ac6584ff
2026-02-04,02/04,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,7th,7th Grade,boys-basketball-7th-grade,05:00 PM,Away,'@,Struthers High School,,Struthers High School,Struthers High School,Game,false,false,false,false,2026-02-04_7th_boys-basketball,2026-02-04_7th_boys-basketball.jpg,730ece66-bb0a-474b-bc06-0abe46182f1f
2026-02-07,02/07,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,7th,7th Grade,boys-basketball-7th-grade,10:00 AM,Away,'@,NE8 Tournament,,NE8 Tournament,Girard Sr High School,Game,false,false,false,false,2026-02-07_7th_boys-basketball,2026-02-07_7th_boys-basketball.jpg,906b582d-2930-4886-a1ae-a2a27b0f664f
2026-02-07,02/07,2025-2026,Winter,Girls Basketball,girls-basketball,Girls,7th,7th Grade,girls-basketball-7th-grade,10:00 AM,Away,'@,NE8 Tournament,,NE8 Tournament,South Range High School,Game,false,false,false,false,2026-02-07_7th_girls-basketball,2026-02-07_7th_girls-basketball.jpg,609483ee-0e46-4841-ad80-302e6362f6f9
2026-02-09,02/09,2025-2026,Winter,Girls Basketball,girls-basketball,Girls,7th,7th Grade,girls-basketball-7th-grade,05:00 PM,Home,vs,Lakeview,Bulldogs,Lakeview Bulldogs,Poland Middle School,Game,false,false,false,true,2026-02-09_7th_girls-basketball,2026-02-09_7th_girls-basketball.jpg,7e3f8b31-e95c-4d28-b1e9-9bd93a7b1f7c
2026-02-09,02/09,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,7th,7th Grade,boys-basketball-7th-grade,06:15 PM,Away,'@,South Range,Raiders,South Range Raiders,South Range Middle School,Game,false,false,false,true,2026-02-09_7th_boys-basketball,2026-02-09_7th_boys-basketball.jpg,dc9f65e3-ec26-48b2-afd9-4eff8ed6cbdc
2026-02-11,02/11,2025-2026,Winter,Girls Basketball,girls-basketball,Girls,7th,7th Grade,girls-basketball-7th-grade,05:00 PM,Away,'@,NorthEast 8 Championship,,NorthEast 8 Championship,Hubbard MS,Game,false,false,false,false,2026-02-11_7th_girls-basketball,2026-02-11_7th_girls-basketball.jpg,668bb726-4392-47b5-94db-5b75e2f0808f
2026-08-17,08/17,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:30 PM,Away,'@,Columbiana Middle School,,Columbiana Middle School,Columbiana Middle School,Game,false,false,false,false,2026-08-17_7th_volleyball,2026-08-17_7th_volleyball.jpg,d0daa18f-21bb-4302-ba21-55854557ba76
2026-08-19,08/19,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Away,'@,East Palestine High School,,East Palestine High School,East Palestine High School,Game,false,false,false,false,2026-08-19_7th_volleyball,2026-08-19_7th_volleyball.jpg,dac71b45-345f-48ad-9e1c-5e2e56b2220b
2026-08-24,08/24,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Away,'@,Lakeview,Bulldogs,Lakeview Bulldogs,LAKEVIEW MIDDLE SCHOOL,Game,false,false,false,true,2026-08-24_7th_volleyball,2026-08-24_7th_volleyball.jpg,9fb7ebcf-48bb-4ae9-a924-39db13c8788e
2026-08-26,08/26,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,South Range,Raiders,South Range Raiders,Poland Middle School,Game,false,false,false,true,2026-08-26_7th_volleyball,2026-08-26_7th_volleyball.jpg,d274c66b-0904-4c0b-a8f0-99bae20d97e0
2026-08-26,08/26,2026,Fall,Football,football,Boys,7th,7th Grade,football-7th-grade,05:00 PM,Home,vs,Niles,Red Dragons,Niles Red Dragons,Poland Seminary High School,Game,false,false,false,true,2026-08-26_7th_football,2026-08-26_7th_football.jpg,0e918c8f-17bd-4cd1-a82b-92c5e1b5f697
2026-08-31,08/31,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,Girard Sr High School,,Girard Sr High School,Poland Middle School,Game,false,false,false,false,2026-08-31_7th_volleyball,2026-08-31_7th_volleyball.jpg,8eb087b0-f68d-4021-98ee-0a598bbc21fa
2026-09-02,09/02,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Away,'@,Hubbard,Eagles,Hubbard Eagles,Hubbard MS,Game,false,false,false,true,2026-09-02_7th_volleyball,2026-09-02_7th_volleyball.jpg,30e8184f-b032-41bd-a7d5-444ac9288148
2026-09-03,09/03,2026,Fall,Football,football,Boys,7th,7th Grade,football-7th-grade,04:30 PM,Home,vs,Struthers,Wildcats,Struthers Wildcats,Poland Seminary High School,Game,false,false,false,true,2026-09-03_7th_football,2026-09-03_7th_football.jpg,d15ca1e6-9f62-425c-8839-ebb640c80b3d
2026-09-08,09/08,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,Campbell Middle School,,Campbell Middle School,Poland Middle School,Game,false,false,false,false,2026-09-08_7th_volleyball,2026-09-08_7th_volleyball.jpg,0f5f7a87-d68e-4746-8d5c-6d2a5b0d6050
2026-09-09,09/09,2026,Fall,Football,football,Boys,7th,7th Grade,football-7th-grade,04:30 PM,Home,vs,Canfield,Cardinals,Canfield Cardinals,Poland Seminary High School,Game,false,false,false,false,2026-09-09_7th_football,2026-09-09_7th_football.jpg,818eeafd-688c-4b8b-ae1c-7ab5f7396863
2026-09-09,09/09,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,Struthers,Wildcats,Struthers Wildcats,Poland Middle School,Game,false,false,false,true,2026-09-09_7th_volleyball,2026-09-09_7th_volleyball.jpg,4f9ede0d-9cce-4549-a38e-e19009c8adb4
2026-09-14,09/14,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Away,'@,Niles,Red Dragons,Niles Red Dragons,Niles Middle School,Game,false,false,false,true,2026-09-14_7th_volleyball,2026-09-14_7th_volleyball.jpg,f4bbc076-2b6c-4764-b4b9-e5504558eedf
2026-09-16,09/16,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,Lakeview,Bulldogs,Lakeview Bulldogs,Poland Middle School,Game,false,false,false,true,2026-09-16_7th_volleyball,2026-09-16_7th_volleyball.jpg,dbdee475-e7de-4f12-b256-599829d0c01f
2026-09-17,09/17,2026,Fall,Football,football,Boys,7th,7th Grade,football-7th-grade,06:00 PM,Away,'@,HOLY FAMILY ELEMENTARY SCHOOL,,HOLY FAMILY ELEMENTARY SCHOOL,TBD,Game,false,false,false,false,2026-09-17_7th_football,2026-09-17_7th_football.jpg,a3ceedef-54e7-436f-a282-d5ed55485239
2026-09-21,09/21,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Away,'@,South Range,Raiders,South Range Raiders,South Range Middle School,Game,false,false,false,true,2026-09-21_7th_volleyball,2026-09-21_7th_volleyball.jpg,7c8be3e2-b788-4bc9-87a4-015026812dd9
2026-09-23,09/23,2026,Fall,Football,football,Boys,7th,7th Grade,football-7th-grade,04:30 PM,Home,vs,South Range,Raiders,South Range Raiders,Poland Seminary High School,Game,false,false,false,true,2026-09-23_7th_football,2026-09-23_7th_football.jpg,dcd007e4-f5ca-42d4-b778-1378be350ea0
2026-09-23,09/23,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Away,'@,Girard Sr High School,,Girard Sr High School,Girard Sr High School,Game,false,false,false,false,2026-09-23_7th_volleyball,2026-09-23_7th_volleyball.jpg,5162da89-b880-44b8-bf29-5745c3682cc0
2026-09-28,09/28,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,Hubbard,Eagles,Hubbard Eagles,Poland Middle School,Game,false,false,false,true,2026-09-28_7th_volleyball,2026-09-28_7th_volleyball.jpg,b8ee3472-9b55-4a51-a7ac-813a67167332
2026-09-30,09/30,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,Boardman,Spartans,Boardman Spartans,Poland Middle School,Game,false,false,false,false,2026-09-30_7th_volleyball,2026-09-30_7th_volleyball.jpg,f3f99db7-0de7-410c-8928-1346de2d5313
2026-09-30,09/30,2026,Fall,Football,football,Boys,7th,7th Grade,football-7th-grade,05:00 PM,Away,'@,Niles,Red Dragons,Niles Red Dragons,Niles Middle School,Game,false,false,false,true,2026-09-30_7th_football,2026-09-30_7th_football.jpg,a98077d7-c30f-4755-9cdb-becb90890c52
2026-10-01,10/01,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:30 PM,Away,'@,Campbell Middle School,,Campbell Middle School,Campbell Memorial High School,Game,false,false,false,false,2026-10-01_7th_volleyball,2026-10-01_7th_volleyball.jpg,8efc78f3-3c2b-4dec-bf69-d4c9ef6a41da
2026-10-05,10/05,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Away,'@,Struthers,Wildcats,Struthers Wildcats,STRUTHERS MIDDLE SCHOOL,Game,false,false,false,true,2026-10-05_7th_volleyball,2026-10-05_7th_volleyball.jpg,9a0af1b5-1dba-4ac6-b824-d5965f15e996
2026-10-07,10/07,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,Niles,Red Dragons,Niles Red Dragons,Poland Middle School,Game,false,false,false,true,2026-10-07_7th_volleyball,2026-10-07_7th_volleyball.jpg,b98335ab-42b7-457d-9eec-acbb43b635f5
2026-10-10,10/10,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,09:00 AM,Away,'@,Northeast 8 Tournament,,Northeast 8 Tournament,Girard Sr High School,Game,false,false,false,false,2026-10-10_7th_volleyball,2026-10-10_7th_volleyball.jpg,a06b1b15-89d8-4caa-8615-55e1a3491cf3
2026-10-12,10/12,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,TBA,Away,'@,NE8 Tournament,,NE8 Tournament,TBD,Game,false,false,true,false,2026-10-12_7th_volleyball,2026-10-12_7th_volleyball.jpg,9485c891-1b91-49cb-9fe4-18ff85f4289d
