eventDate,cleanDate,season,seasonType,sport,sportSlug,gender,levelSlug,levelLabel,teamSlug,eventTime,homeOrAway,vsOrAt,opponent,opponentMascot,opponentComplete,location,eventType,isCancelled,isPostponed,isTimeTBD,conferenceGame,postSlug,posterFile,eventId
2026-12-14,12/14,2026-2027,Winter,Girls Basketball,girls-basketball,Girls,jv,JV,girls-basketball-junior-varsity,05:30 PM,Home,vs,Lakeview,Bulldogs,Lakeview Bulldogs,Poland Seminary High School,Game,false,false,false,true,2026-12-14_jv_girls-basketball,2026-12-14_jv_girls-basketball.jpg,924a9a78-fe7b-4afa-8a6c-587ac17ce10b
2026-12-17,12/17,2026-2027,Winter,Girls Basketball,girls-basketball,Girls,jv,JV,girls-basketball-junior-varsity,05:30 PM,Home,vs,Niles,Red Dragons,Niles Red Dragons,Poland Seminary High School,Game,false,false,false,true,2026-12-17_jv_girls-basketball,2026-12-17_jv_girls-basketball.jpg,d7760d06-a57a-42ec-b934-a7c8ea1c5355
2026-12-21,12/21,2026-2027,Winter,Girls Basketball,girls-basketball,Girls,jv,JV,girls-basketball-junior-varsity,05:30 PM,Away,'@,Crestview,Rebels,Crestview Rebels,Crestview High School (Columbiana),Game,false,false,false,false,2026-12-21_jv_girls-basketball,2026-12-21_jv_girls-basketball.jpg,b16582a6-c333-48b3-8f7e-7fe6b902fbcc
2026-12-28,12/28,2026-2027,Winter,Girls Basketball,girls-basketball,Girls,jv,JV,girls-basketball-junior-varsity,05:30 PM,Home,vs,Springfield,Tigers,Springfield Tigers,Poland Seminary High School,Game,false,false,false,false,2026-12-28_jv_girls-basketball,2026-12-28_jv_girls-basketball.jpg,de65b56d-bf23-42d1-86ec-a5352d439c88
2027-01-04,01/04,2026-2027,Winter,Girls Basketball,girls-basketball,Girls,jv,JV,girls-basketball-junior-varsity,05:30 PM,Home,vs,Girard,Indians,Girard Indians,Poland Seminary High School,Game,false,false,false,true,2027-01-04_jv_girls-basketball,2027-01-04_jv_girls-basketball.jpg,9ad2a992-351f-47cd-b677-d13667e44dbb
2027-01-07,01/07,2026-2027,Winter,Girls Basketball,girls-basketball,Girls,jv,JV,girls-basketball-junior-varsity,05:30 PM,Away,'@,Struthers,Wildcats,Struthers Wildcats,Struthers High School,Game,false,false,false,true,2027-01-07_jv_girls-basketball,2027-01-07_jv_girls-basketball.jpg,a606aded-bec5-4626-8900-7d83ef5ce613
2027-01-11,01/11,2026-2027,Winter,Girls Basketball,girls-basketball,Girls,jv,JV,girls-basketball-junior-varsity,05:30 PM,Away,'@,Hubbard,Eagles,Hubbard Eagles,Hubbard High School,Game,false,false,false,true,2027-01-11_jv_girls-basketball,2027-01-11_jv_girls-basketball.jpg,c537e9ad-83de-4f52-b0b3-9524f9ae6a9e
2027-01-14,01/14,2026-2027,Winter,Girls Basketball,girls-basketball,Girls,jv,JV,girls-basketball-junior-varsity,05:30 PM,Home,vs,South Range,Raiders,South Range Raiders,Poland Seminary High School,Game,false,false,false,true,2027-01-14_jv_girls-basketball,2027-01-14_jv_girls-basketball.jpg,12f95036-a80f-4d6f-8ae3-fcc022c79598
2027-01-16,01/16,2026-2027,Winter,Girls Basketball,girls-basketball,Girls,jv,JV,girls-basketball-junior-varsity,12:00 PM,Away,'@,James A Garfield High School,,James A Garfield High School,James A Garfield High School,Game,false,false,false,false,2027-01-16_jv_girls-basketball,2027-01-16_jv_girls-basketball.jpg,427e0b56-9f5f-43e1-b7a2-031556ebbae5
2027-01-21,01/21,2026-2027,Winter,Girls Basketball,girls-basketball,Girls,jv,JV,girls-basketball-junior-varsity,05:30 PM,Away,'@,Lakeview,Bulldogs,Lakeview Bulldogs,Lakeview High School,Game,false,false,false,true,2027-01-21_jv_girls-basketball,2027-01-21_jv_girls-basketball.jpg,aee048e8-29a1-4392-964c-ab6f17483ef9
2027-01-25,01/25,2026-2027,Winter,Girls Basketball,girls-basketball,Girls,jv,JV,girls-basketball-junior-varsity,05:30 PM,Away,'@,Niles,Red Dragons,Niles Red Dragons,Niles McKinley High School,Game,false,false,false,true,2027-01-25_jv_girls-basketball,2027-01-25_jv_girls-basketball.jpg,e60a81c2-7330-4487-aa40-7fc7231ab71a
2027-02-01,02/01,2026-2027,Winter,Girls Basketball,girls-basketball,Girls,jv,JV,girls-basketball-junior-varsity,05:30 PM,Away,'@,Girard,Indians,Girard Indians,Girard Sr High School,Game,false,false,false,true,2027-02-01_jv_girls-basketball,2027-02-01_jv_girls-basketball.jpg,80cbbf9b-98e8-4dc6-8518-95438011e41a
2027-02-04,02/04,2026-2027,Winter,Girls Basketball,girls-basketball,Girls,jv,JV,girls-basketball-junior-varsity,05:30 PM,Home,vs,Salem,Quakers,Salem Quakers,Poland Seminary High School,Game,false,false,false,true,2027-02-04_jv_girls-basketball,2027-02-04_jv_girls-basketball.jpg,a7fd42bb-68d1-4496-b0f0-1c0c04ffa515
2027-02-08,02/08,2026-2027,Winter,Girls Basketball,girls-basketball,Girls,jv,JV,girls-basketball-junior-varsity,05:30 PM,Home,vs,Cardinal Mooney,Cardinals,Cardinal Mooney Cardinals,Poland Seminary High School,Game,false,false,false,false,2027-02-08_jv_girls-basketball,2027-02-08_jv_girls-basketball.jpg,fc8a779c-0e80-4061-83f6-034c2e0fa50a
2027-02-10,02/10,2026-2027,Winter,Girls Basketball,girls-basketball,Girls,jv,JV,girls-basketball-junior-varsity,05:30 PM,Home,vs,West Branch,Warriors,West Branch Warriors,Poland Seminary High School,Game,false,false,false,false,2027-02-10_jv_girls-basketball,2027-02-10_jv_girls-basketball.jpg,b391be0d-973d-48a0-a3ef-2500d1d2d13a
