eventDate,cleanDate,season,seasonType,sport,sportSlug,gender,levelSlug,levelLabel,teamSlug,eventTime,homeOrAway,vsOrAt,opponent,opponentMascot,opponentComplete,location,eventType,isCancelled,isPostponed,isTimeTBD,conferenceGame,postSlug,posterFile,eventId
2026-08-26,08/26,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,South Range Middle School,,South Range Middle School,Poland Seminary High School,Game,false,false,false,false,2026-08-26_7th_volleyball,2026-08-26_7th_volleyball.jpg,d274c66b-0904-4c0b-a8f0-99bae20d97e0
2026-08-31,08/31,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,Girard,Indians,Girard Indians,Poland Seminary High School,Game,false,false,false,true,2026-08-31_7th_volleyball,2026-08-31_7th_volleyball.jpg,8eb087b0-f68d-4021-98ee-0a598bbc21fa
2026-09-02,09/02,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Away,'@,Hubbard MS,,Hubbard MS,Hubbard MS,Game,false,false,false,false,2026-09-02_7th_volleyball,2026-09-02_7th_volleyball.jpg,30e8184f-b032-41bd-a7d5-444ac9288148
2026-09-09,09/09,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,STRUTHERS MIDDLE SCHOOL,,STRUTHERS MIDDLE SCHOOL,Poland Seminary High School,Game,false,false,false,false,2026-09-09_7th_volleyball,2026-09-09_7th_volleyball.jpg,4f9ede0d-9cce-4549-a38e-e19009c8adb4
2026-09-14,09/14,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Away,'@,Niles Middle School,,Niles Middle School,Niles Middle School,Game,false,false,false,false,2026-09-14_7th_volleyball,2026-09-14_7th_volleyball.jpg,f4bbc076-2b6c-4764-b4b9-e5504558eedf
2026-09-16,09/16,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,LAKEVIEW MIDDLE SCHOOL,,LAKEVIEW MIDDLE SCHOOL,Poland Seminary High School,Game,false,false,false,false,2026-09-16_7th_volleyball,2026-09-16_7th_volleyball.jpg,dbdee475-e7de-4f12-b256-599829d0c01f
2026-09-21,09/21,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Away,'@,South Range Middle School,,South Range Middle School,South Range Middle School,Game,false,false,false,false,2026-09-21_7th_volleyball,2026-09-21_7th_volleyball.jpg,7c8be3e2-b788-4bc9-87a4-015026812dd9
2026-09-23,09/23,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Away,'@,Girard,Indians,Girard Indians,Girard Sr High School,Game,false,false,false,true,2026-09-23_7th_volleyball,2026-09-23_7th_volleyball.jpg,5162da89-b880-44b8-bf29-5745c3682cc0
2026-09-28,09/28,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,Hubbard MS,,Hubbard MS,Poland Seminary High School,Game,false,false,false,false,2026-09-28_7th_volleyball,2026-09-28_7th_volleyball.jpg,b8ee3472-9b55-4a51-a7ac-813a67167332
2026-09-30,09/30,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,GLENWOOD MIDDLE SCHOOL,,GLENWOOD MIDDLE SCHOOL,Poland Seminary High School,Game,false,false,false,false,2026-09-30_7th_volleyball,2026-09-30_7th_volleyball.jpg,f3f99db7-0de7-410c-8928-1346de2d5313
2026-10-05,10/05,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Away,'@,STRUTHERS MIDDLE SCHOOL,,STRUTHERS MIDDLE SCHOOL,STRUTHERS MIDDLE SCHOOL,Game,false,false,false,false,2026-10-05_7th_volleyball,2026-10-05_7th_volleyball.jpg,9a0af1b5-1dba-4ac6-b824-d5965f15e996
2026-10-07,10/07,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,05:00 PM,Home,vs,Niles Middle School,,Niles Middle School,Poland Seminary High School,Game,false,false,false,false,2026-10-07_7th_volleyball,2026-10-07_7th_volleyball.jpg,b98335ab-42b7-457d-9eec-acbb43b635f5
2026-10-10,10/10,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,09:00 AM,Away,'@,Northeast 8 Tournament,,Northeast 8 Tournament,Girard Sr High School,Game,false,false,false,false,2026-10-10_7th_volleyball,2026-10-10_7th_volleyball.jpg,a06b1b15-89d8-4caa-8615-55e1a3491cf3
2026-10-12,10/12,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,TBA,Away,'@,NE8 Tournament,,NE8 Tournament,TBD,Game,false,false,true,false,2026-10-12_7th_volleyball,2026-10-12_7th_volleyball.jpg,9485c891-1b91-49cb-9fe4-18ff85f4289d
2026-10-14,10/14,2026,Fall,Volleyball,volleyball,Girls,7th,7th Grade,volleyball-7th-grade,TBA,Away,'@,NE8 Championship,,NE8 Championship,TBD,Game,false,false,true,false,2026-10-14_7th_volleyball,2026-10-14_7th_volleyball.jpg,b48da662-4266-4076-b693-ee1461cfb21a
