eventDate,cleanDate,season,seasonType,sport,sportSlug,gender,levelSlug,levelLabel,teamSlug,eventTime,homeOrAway,vsOrAt,opponent,opponentMascot,opponentComplete,location,eventType,isCancelled,isPostponed,isTimeTBD,conferenceGame,postSlug,posterFile,eventId
2026-09-05,09/05,2026,Fall,Cross Country,cross-country,Co-ed,varsity,Varsity,cross-country-varsity,08:00 AM,Away,'@,"""The List Race""",,"""The List Race""",Baird Mitchell Field,Game,false,false,false,false,2026-09-05_cross-country,2026-09-05_cross-country.jpg,4d3f43c1-f601-4be0-9653-821d33d75fd6
2026-09-08,09/08,2026,Fall,Cross Country,cross-country,Co-ed,varsity,Varsity,cross-country-varsity,04:45 PM,Home,vs,Poland Township Park,,Poland Township Park,Poland Seminary High School,Game,false,false,false,false,2026-09-08_cross-country,2026-09-08_cross-country.jpg,523ae937-1755-4d2a-b2ed-6887c27ae7eb
2026-09-12,09/12,2026,Fall,Cross Country,cross-country,Co-ed,varsity,Varsity,cross-country-varsity,11:00 AM,Away,'@,Streetsboro Invitational,,Streetsboro Invitational,Streetsboro Invitational,Game,false,false,false,false,2026-09-12_cross-country,2026-09-12_cross-country.jpg,db403d57-9979-4b77-930b-2698255b94a5
2026-09-15,09/15,2026,Fall,Cross Country,cross-country,Co-ed,varsity,Varsity,cross-country-varsity,04:45 PM,Away,'@,Columbiana,Clippers,Columbiana Clippers,Columbiana High School,Game,false,false,false,false,2026-09-15_cross-country,2026-09-15_cross-country.jpg,1f834ca3-f286-4d02-98b2-4957e2fd2d96
2026-09-22,09/22,2026,Fall,Cross Country,cross-country,Co-ed,varsity,Varsity,cross-country-varsity,04:45 PM,Away,'@,Suburban Championships,,Suburban Championships,Canfield Fairgrounds,Game,false,false,false,false,2026-09-22_cross-country,2026-09-22_cross-country.jpg,a6b4badc-264e-45a3-85f1-2dc447d8b4aa
2026-09-26,09/26,2026,Fall,Cross Country,cross-country,Co-ed,varsity,Varsity,cross-country-varsity,09:15 AM,Away,'@,Sharpsville Invitational,,Sharpsville Invitational,Buhl Park,Game,false,false,false,false,2026-09-26_cross-country,2026-09-26_cross-country.jpg,7c3c87b6-8f19-445f-bfde-611dc212678a
2026-09-30,09/30,2026,Fall,Cross Country,cross-country,Co-ed,varsity,Varsity,cross-country-varsity,04:45 PM,Away,'@,Mahoning County Meet,,Mahoning County Meet,Austintown Township Park,Game,false,false,false,false,2026-09-30_cross-country,2026-09-30_cross-country.jpg,3f8b0385-b868-47ae-86e7-b1b3803d8c18
2026-10-03,10/03,2026,Fall,Cross Country,cross-country,Co-ed,varsity,Varsity,cross-country-varsity,06:00 PM,Away,'@,Zombie Run,,Zombie Run,Poland Township Park,Game,false,false,false,false,2026-10-03_cross-country,2026-10-03_cross-country.jpg,392b640d-7dc2-4a6a-bcd5-43980421e9f7
2026-10-10,10/10,2026,Fall,Cross Country,cross-country,Co-ed,varsity,Varsity,cross-country-varsity,11:00 AM,Away,'@,Legends Invite,,Legends Invite,Trumbull County Fairgrouds,Game,false,false,false,false,2026-10-10_cross-country,2026-10-10_cross-country.jpg,fc08e693-cf92-4e1a-90f3-f0435489da07
2026-10-17,10/17,2026,Fall,Cross Country,cross-country,Co-ed,varsity,Varsity,cross-country-varsity,10:00 AM,Home,vs,Northeast 8 Cross Country Championship,,Northeast 8 Cross Country Championship,Poland Seminary High School,Game,false,false,false,false,2026-10-17_cross-country,2026-10-17_cross-country.jpg,de09d206-235d-43f4-af55-56bf79591f9e
2026-10-24,10/24,2026,Fall,Cross Country,cross-country,Co-ed,varsity,Varsity,cross-country-varsity,11:50 AM,Away,'@,District Championship,,District Championship,GlenOak High School,Game,false,false,false,false,2026-10-24_cross-country,2026-10-24_cross-country.jpg,478b7dc6-189f-4904-b7b2-09c404954fbc
2026-10-31,10/31,2026,Fall,Cross Country,cross-country,Co-ed,varsity,Varsity,cross-country-varsity,11:50 AM,Away,'@,Regional Championship,,Regional Championship,Boardman High School,Game,false,false,false,false,2026-10-31_cross-country,2026-10-31_cross-country.jpg,4324826b-e35b-4974-be58-a6f73abceb62
2026-11-07,11/07,2026,Fall,Cross Country,cross-country,Co-ed,varsity,Varsity,cross-country-varsity,11:50 AM,Away,'@,State Championship,,State Championship,Fortress Obetz,Game,false,false,false,false,2026-11-07_cross-country,2026-11-07_cross-country.jpg,392c85e8-7dea-457e-838b-608505a94653
