eventDate,cleanDate,season,seasonType,sport,sportSlug,gender,levelSlug,levelLabel,teamSlug,eventTime,homeOrAway,vsOrAt,opponent,opponentMascot,opponentComplete,location,eventType,isCancelled,isPostponed,isTimeTBD,conferenceGame,postSlug,posterFile,eventId
2025-07-14,07/14,2025,Fall,Football,football,Boys,varsity,Varsity,football-varsity,06:00 PM,Home,vs,Practice: Football 7 on 7,,Practice: Football 7 on 7,Poland Seminary High School,Practice,false,false,false,false,2025-07-14_football,2025-07-14_football.jpg,ad07898f-7751-4cbf-9069-907f31dd4593
2025-08-08,08/08,2025,Fall,Football,football,Boys,varsity,Varsity,football-varsity,10:00 AM,Away,'@,Streetsboro,Rockets,Streetsboro Rockets,Streetsboro High School,Game,false,false,false,false,2025-08-08_football,2025-08-08_football.jpg,f86953e1-935a-447f-ae70-7bcc06321498
2025-08-09,08/09,2025,Fall,Football,football,Boys,varsity,Varsity,football-varsity,05:00 PM,Home,vs,Practice: Football Team Picnic,,Practice: Football Team Picnic,Poland Seminary High School,Practice,false,false,false,false,2025-08-09_football,2025-08-09_football.jpg,5d64006a-dca2-4d2a-a7b4-7dd60b199105
2025-08-14,08/14,2025,Fall,Football,football,Boys,varsity,Varsity,football-varsity,06:00 PM,Home,vs,Kirtland,Hornets,Kirtland Hornets,Poland Seminary High School,Game,false,false,false,false,2025-08-14_football,2025-08-14_football.jpg,545692ba-7171-42e3-ac0a-b15a8e55cba5
2025-08-22,08/22,2025,Fall,Football,football,Boys,varsity,Varsity,football-varsity,07:00 PM,Away,'@,Salem,Quakers,Salem Quakers,Salem High School,Game,false,false,false,true,2025-08-22_football,2025-08-22_football.jpg,93593bd5-5b46-43a3-adee-f560da046c53
2025-08-29,08/29,2025,Fall,Football,football,Boys,varsity,Varsity,football-varsity,07:00 PM,Home,vs,Youngstown East,Golden Bears,Youngstown East Golden Bears,Poland Seminary High School,Game,false,false,false,false,2025-08-29_football,2025-08-29_football.jpg,bb172071-c109-4390-a05b-4f398b2a80e8
2025-09-05,09/05,2025,Fall,Football,football,Boys,varsity,Varsity,football-varsity,07:00 PM,Home,vs,Field,Falcons,Field Falcons,Poland Seminary High School,Game,false,false,false,false,2025-09-05_football,2025-09-05_football.jpg,7d6b31fb-3b8e-4dbb-bd72-0d9ff7d52e55
2025-09-12,09/12,2025,Fall,Football,football,Boys,varsity,Varsity,football-varsity,07:00 PM,Home,vs,Canfield,Cardinals,Canfield Cardinals,Poland Seminary High School,Game,false,false,false,false,2025-09-12_football,2025-09-12_football.jpg,1876567c-ce99-460b-85a9-037f915bc927
2025-09-19,09/19,2025,Fall,Football,football,Boys,varsity,Varsity,football-varsity,07:00 PM,Away,'@,Hubbard,Eagles,Hubbard Eagles,Hubbard High School,Game,false,false,false,true,2025-09-19_football,2025-09-19_football.jpg,856b34a2-4280-41b0-aa29-ed8e3bdaf40c
2025-09-26,09/26,2025,Fall,Football,football,Boys,varsity,Varsity,football-varsity,07:00 PM,Home,vs,South Range,Raiders,South Range Raiders,Poland Seminary High School,Game,false,false,false,true,2025-09-26_football,2025-09-26_football.jpg,a6f17f6e-8f73-4a2f-ae5e-6d0e42bb8eef
