eventDate,cleanDate,season,seasonType,sport,sportSlug,gender,levelSlug,levelLabel,teamSlug,eventTime,homeOrAway,vsOrAt,opponent,opponentMascot,opponentComplete,location,eventType,isCancelled,isPostponed,isTimeTBD,conferenceGame,postSlug,posterFile,eventId
2026-01-22,01/22,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Away,'@,Mohawk High School,,Mohawk High School,Mohawk High School,Game,false,false,false,false,2026-01-22_freshman_boys-basketball,2026-01-22_freshman_boys-basketball.jpg,75c94369-4e79-4875-9658-4dee3c0fedf7
2026-01-26,01/26,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Home,vs,Girard,Indians,Girard Indians,Poland Seminary High School,Game,true,false,false,true,2026-01-26_freshman_boys-basketball,2026-01-26_freshman_boys-basketball.jpg,4d2dbb9e-ddb6-4579-98d8-8fe6a9d66164
2026-01-28,01/28,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Home,vs,Niles,Red Dragons,Niles Red Dragons,Poland Seminary High School,Game,true,false,false,true,2026-01-28_freshman_boys-basketball,2026-01-28_freshman_boys-basketball.jpg,09ec7a7a-1c12-4dec-a1f0-076c25aa906b
2026-02-02,02/02,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Home,vs,Lakeview,Bulldogs,Lakeview Bulldogs,Poland Seminary High School,Game,true,false,false,true,2026-02-02_freshman_boys-basketball,2026-02-02_freshman_boys-basketball.jpg,be667a0b-2fb0-42c7-8ac2-947e7fc866e7
2026-02-04,02/04,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Away,'@,Struthers,Wildcats,Struthers Wildcats,Struthers High School,Game,false,false,false,true,2026-02-04_freshman_boys-basketball,2026-02-04_freshman_boys-basketball.jpg,b4905a51-ebab-4911-908a-8bb238e0c3c5
2026-02-05,02/05,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,04:30 PM,Home,vs,Practice: Basketball (Boys F) Practice,,Practice: Basketball (Boys F) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-02-05_freshman_boys-basketball,2026-02-05_freshman_boys-basketball.jpg,e8421e4f-94d0-4a7e-811e-7ef5e6ed882f
2026-02-06,02/06,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,02:30 PM,Home,vs,Practice: Basketball (Boys F) Practice,,Practice: Basketball (Boys F) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-02-06_freshman_boys-basketball,2026-02-06_freshman_boys-basketball.jpg,06a00d81-af2d-40e9-bb25-1062e50a32bd
2026-02-09,02/09,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Away,'@,NE 8 Tournament,,NE 8 Tournament,Girard Sr High School,Game,false,false,false,false,2026-02-09_freshman_boys-basketball,2026-02-09_freshman_boys-basketball.jpg,4a57d05b-180a-4019-9304-ab41202a7cd2
2026-02-10,02/10,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,04:00 PM,Home,vs,Practice: Basketball (Boys F) Practice,,Practice: Basketball (Boys F) Practice,Poland Seminary High School,Practice,false,false,false,false,2026-02-10_freshman_boys-basketball,2026-02-10_freshman_boys-basketball.jpg,84ffb1f4-197f-49c0-86d3-35c257177378
2026-02-11,02/11,2025-2026,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Away,'@,NorthEast 8 Championship,,NorthEast 8 Championship,Struthers High School,Game,false,false,false,false,2026-02-11_freshman_boys-basketball,2026-02-11_freshman_boys-basketball.jpg,37502d84-d0bd-4d60-9f61-ef516471658d
2026-12-07,12/07,2026-2027,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Away,'@,Struthers,Wildcats,Struthers Wildcats,Struthers High School,Game,false,false,false,true,2026-12-07_freshman_boys-basketball,2026-12-07_freshman_boys-basketball.jpg,fb746db3-8c5e-4298-9df1-184ffad8ef29
2026-12-10,12/10,2026-2027,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Home,vs,Canfield,Cardinals,Canfield Cardinals,Poland Seminary High School,Game,false,false,false,false,2026-12-10_freshman_boys-basketball,2026-12-10_freshman_boys-basketball.jpg,864ce6f3-4004-418f-b408-09d88db78547
2026-12-14,12/14,2026-2027,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Away,'@,South Range,Raiders,South Range Raiders,South Range High School,Game,false,false,false,true,2026-12-14_freshman_boys-basketball,2026-12-14_freshman_boys-basketball.jpg,1d1de572-4656-46af-a587-28973a7a52ca
2026-12-16,12/16,2026-2027,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Home,vs,Hubbard,Eagles,Hubbard Eagles,Poland Seminary High School,Game,false,false,false,true,2026-12-16_freshman_boys-basketball,2026-12-16_freshman_boys-basketball.jpg,2d6f692d-6ca5-44c4-af30-8bdac1311b4c
2026-12-21,12/21,2026-2027,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Away,'@,Niles,Red Dragons,Niles Red Dragons,Niles McKinley High School,Game,false,false,false,true,2026-12-21_freshman_boys-basketball,2026-12-21_freshman_boys-basketball.jpg,53dac62c-b7f5-4247-bf5d-c9dbee1d5b0c
2027-01-04,01/04,2026-2027,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Home,vs,Girard,Indians,Girard Indians,Poland Seminary High School,Game,false,false,false,true,2027-01-04_freshman_boys-basketball,2027-01-04_freshman_boys-basketball.jpg,2c1e8ab3-28e5-476c-90a9-4265d19edf69
2027-01-06,01/06,2026-2027,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Home,vs,Lakeview,Bulldogs,Lakeview Bulldogs,Poland Seminary High School,Game,false,false,false,true,2027-01-06_freshman_boys-basketball,2027-01-06_freshman_boys-basketball.jpg,98215d64-7eb3-41dd-8036-978c280ad290
2027-01-11,01/11,2026-2027,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Home,vs,Struthers,Wildcats,Struthers Wildcats,Poland Seminary High School,Game,false,false,false,true,2027-01-11_freshman_boys-basketball,2027-01-11_freshman_boys-basketball.jpg,b459613e-003c-4e7d-af6e-5d3427043d33
2027-01-13,01/13,2026-2027,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:30 PM,Away,'@,Canfield,Cardinals,Canfield Cardinals,Canfield High School,Game,false,false,false,false,2027-01-13_freshman_boys-basketball,2027-01-13_freshman_boys-basketball.jpg,1441d156-5aa7-44c7-a90c-ae8ff112a34e
2027-01-20,01/20,2026-2027,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Home,vs,South Range,Raiders,South Range Raiders,Poland Seminary High School,Game,false,false,false,true,2027-01-20_freshman_boys-basketball,2027-01-20_freshman_boys-basketball.jpg,f558146e-22f2-49e7-9367-1b8edb963089
2027-01-25,01/25,2026-2027,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Away,'@,Hubbard,Eagles,Hubbard Eagles,Hubbard High School,Game,false,false,false,true,2027-01-25_freshman_boys-basketball,2027-01-25_freshman_boys-basketball.jpg,826f4e19-8771-4504-bfc3-b5192df99e21
2027-01-27,01/27,2026-2027,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Home,vs,Niles,Red Dragons,Niles Red Dragons,Poland Seminary High School,Game,false,false,false,true,2027-01-27_freshman_boys-basketball,2027-01-27_freshman_boys-basketball.jpg,d683b1d2-a33d-4abe-8b0c-ee2d6e55a3c5
2027-02-01,02/01,2026-2027,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Away,'@,Girard,Indians,Girard Indians,Girard Sr High School,Game,false,false,false,true,2027-02-01_freshman_boys-basketball,2027-02-01_freshman_boys-basketball.jpg,58773e6b-f227-423e-8b3f-6cc76e98484d
2027-02-03,02/03,2026-2027,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,05:00 PM,Away,'@,Lakeview,Bulldogs,Lakeview Bulldogs,Lakeview High School,Game,false,false,false,true,2027-02-03_freshman_boys-basketball,2027-02-03_freshman_boys-basketball.jpg,ebc65f58-12d1-403a-937d-b390b7a935c3
2027-02-06,02/06,2026-2027,Winter,Boys Basketball,boys-basketball,Boys,freshman,Freshman,boys-basketball-freshman,TBA,Away,'@,North East 8 Basketball Tournament,,North East 8 Basketball Tournament,Struthers High School,Game,false,false,true,false,2027-02-06_freshman_boys-basketball,2027-02-06_freshman_boys-basketball.jpg,b9572877-b642-4941-bb34-d7fecd3012ff
