eventDate,cleanDate,season,seasonType,sport,sportSlug,gender,levelSlug,levelLabel,teamSlug,eventTime,homeOrAway,vsOrAt,opponent,opponentMascot,opponentComplete,location,eventType,isCancelled,isPostponed,isTimeTBD,conferenceGame,postSlug,posterFile,eventId
2026-05-07,05/07,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,05:00 PM,Home,vs,Struthers,Wildcats,Struthers Wildcats,Poland Seminary High School,Game,false,false,false,true,2026-05-07_baseball,2026-05-07_baseball.jpg,df7e35cc-b5b0-48dd-84cb-b2523a86ea61
2026-05-08,05/08,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,05:00 PM,Home,vs,Niles,Red Dragons,Niles Red Dragons,Poland Seminary High School,Game,false,false,false,true,2026-05-08_baseball,2026-05-08_baseball.jpg,e60f3e60-d941-4d7d-bb12-c659d6b58fb2
2026-05-11,05/11,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,05:00 PM,Away,'@,Hubbard,Eagles,Hubbard Eagles,Hubbard High School,Game,false,false,false,true,2026-05-11_baseball,2026-05-11_baseball.jpg,814ce1c6-e7e9-40a7-87df-76029dd7b511
2026-05-12,05/12,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,05:00 PM,Home,vs,Hubbard,Eagles,Hubbard Eagles,Poland Seminary High School,Game,false,false,false,true,2026-05-12_baseball,2026-05-12_baseball.jpg,fb93553b-76bd-4b2e-ba83-5e1b21408261
2026-05-14,05/14,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,05:00 PM,Home,vs,Canfield,Cardinals,Canfield Cardinals,Poland Seminary High School,Game,false,false,false,false,2026-05-14_baseball,2026-05-14_baseball.jpg,04024044-b006-4f70-9c8a-d6dab01bccd7
2026-05-15,05/15,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,05:15 PM,Away,'@,Carrollton,Warriors,Carrollton Warriors,Carrollton High School,Game,false,false,false,false,2026-05-15_baseball,2026-05-15_baseball.jpg,5dd54dc7-6876-409e-8d82-a7355fe9917c
2026-05-21,05/21,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,06:00 PM,Home,vs,Baseball banquet,,Baseball banquet,Poland Seminary High School,Game,false,false,false,false,2026-05-21_baseball,2026-05-21_baseball.jpg,82faeaa3-3e93-4738-9ce9-6ad5a515108f
2026-05-22,05/22,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,05:00 PM,Away,'@,Howland,Tigers,Howland Tigers,Howland High School,Game,false,false,false,false,2026-05-22_baseball,2026-05-22_baseball.jpg,7746607c-0398-45e4-8599-63d37d66cf89
2026-05-25,05/25,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,10:30 AM,Away,'@,Springfield Local,,Springfield Local,Springfield Local High School,Game,false,false,false,false,2026-05-25_baseball,2026-05-25_baseball.jpg,b765368e-e164-40aa-a4dd-62123b720291
2026-05-27,05/27,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,05:00 PM,Home,vs,South Range,Raiders,South Range Raiders,Poland Seminary High School,Game,false,false,false,true,2026-05-27_baseball,2026-05-27_baseball.jpg,e4ff54d9-65db-4a99-9cd5-ebcfcec81fd5
2026-05-29,05/29,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,TBA,Away,'@,OPEN,,OPEN,OPEN,Game,false,false,true,false,2026-05-29_baseball,2026-05-29_baseball.jpg,7b0ba7ce-658d-402d-8cec-351daff77be2
2026-06-03,06/03,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,02:00 PM,Away,'@,Lakeview,Bulldogs,Lakeview Bulldogs,Massillion Washington High School,Game,false,false,false,true,2026-06-03_baseball,2026-06-03_baseball.jpg,aa21cafc-3c06-4093-b0c1-d050a1582168
2026-06-04,06/04,2026,Spring,Baseball,baseball,Boys,varsity,Varsity,baseball-varsity,05:00 PM,Away,'@,Waynedale,Golden Bears,Waynedale Golden Bears,Massillion Washington High School,Game,false,false,false,false,2026-06-04_baseball,2026-06-04_baseball.jpg,358bc782-f55a-4897-bf8f-7fa7e3883a23
